Artikel;Price EUR;RG
01309790729;0,56;19
23008423130;0,56;19
01200142802;0,56;19
01200433069;0,56;19
34102501108;0,56;19
01299770283;0,56;19
01299786750;0,56;19
01299788465;0,56;19
11007742141;0,56;19
01252161594;0,56;19
41008427789;0,56;19
01210410724;0,56;19
01402955750;0,56;20
34342484411;0,56;19
01299786223;0,56;19
41008435912;0,56;19
01210417821;0,56;19
01299787128;0,56;19
41008422075;0,56;19
24341215493;0,56;19
01299789040;0,56;19
11127730917;0,56;19
01299788462;0,56;19
11142343040;0,56;16
01292352748;0,56;15
01292444149;0,56;15
51231902611;0,56;15
07119901041;0,56;15
11131247069;0,56;15
01292462895;0,56;15
11661279961;0,56;15
01290415807;0,56;15
07119963227;0,56;15
01290414250;0,56;15
01292462877;0,56;15
01292458046;0,56;15
07129934910;0,56;15
32411138885;0,56;15
07119900571;0,56;15
61131351045;0,56;15
65131388628;0,56;15
07119913948;0,56;15
11521276359;0,56;15
01290397322;0,56;15
07119919936;0,56;15
01290420398;0,56;15
51131916449;0,56;15
51438108298;0,56;15
07119901310;0,56;16
01292411431;0,56;15
51138204858;0,56;15
07129922705;0,56;27
07119905654;0,56;27
07129908106;0,56;23
07142756133;0,56;27
07119901138;0,56;27
51471881521;0,56;27
51711904603;0,56;27
61136914025;0,56;27
51139804996;0,56;27
13531460856;0,56;29
41510149846;0,56;27
51137291271;0,56;27
07119906749;0,56;27
07119949614;0,56;23
07146979835;0,56;27
07119975340;0,56;23
07119904134;0,56;27
07119905547;0,56;27
07119906272;0,56;27
07147129160;0,56;27
07119900868;0,56;27
07119901152;0,56;27
51718407016;0,56;27
07129904217;0,56;27
07129907489;0,56;27
07119901299;0,56;27
07119903930;0,56;27
51348209391;0,56;27
51161964311;0,56;23
11617535849;0,56;27
07149218268;0,56;27
51718235734;0,56;27
51128108578;0,56;23
31421233558;0,56;34
71246774864;11,85;19
71228616950;11,85;19
80142344353;46,22;47
71236832285;11,85;19
71246790805;11,85;19
71236992770;11,85;19
71227588398;11,85;19
71245A158E2;11,85;19
80142454561;46,22;50
71246789680;11,85;19
71246783930;11,85;19
71246790731;11,85;19
71227612780;11,85;19
80142454562;46,22;50
71236832288;11,85;19
71246773016;11,85;19
76128396215;46,22;44
71227513449;11,85;19
71227966014;11,85;19
71228579191;11,85;19
71227604092;11,85;19
71228681998;11,85;19
71227599238;11,85;19
71227604112;11,85;19
71246790733;11,85;19
80142344352;46,22;47
66502451088;46,22;27
51475A42012;46,22;31
71227635549;11,85;19
71246783927;11,85;19
71228654058;11,85;19
71228642539;11,85;19
71246790793;11,85;19
71237248266;11,85;19
76128396222;46,22;44
71246774899;11,85;19
71228642541;11,85;19
71236995655;11,85;19
71237948410;11,85;19
71229470944;11,85;19
71227604327;11,85;19
71246780645;11,85;19
71236995693;11,85;19
76247922789;46,22;52
71228642537;11,85;19
71246776307;11,85;19
71245A2FE83;11,85;19
71246786856;11,85;19
71227599550;11,85;19
71227599017;11,85;19
71217954741;11,85;19
65902311377;46,22;17
71228485288;11,85;19
71246788667;11,85;19
71246775498;11,85;19
71237948406;11,85;19
71228835225;11,85;19
71246784703;11,85;19
71227502056;11,85;19
71228616710;11,85;19
71228835226;11,85;19
71246785305;11,85;19
71229468868;11,85;19
71246789928;11,85;19
71228836614;11,85;19
71246782336;11,85;19
71246785129;11,85;19
71246779560;11,85;19
71238073172;11,85;19
71246783686;11,85;19
71227614319;11,85;19
71228656082;11,85;19
71228650762;11,85;19
71229796419;11,85;19
71228602433;11,85;19
71246785458;11,85;19
71246788445;11,85;19
71246780723;11,85;19
80142344345;46,22;56
71246785130;11,85;19
71246788492;11,85;19
72607722367;46,22;18
71246789679;11,85;19
71228642481;11,85;19
71246775497;11,85;19
71246789683;11,85;19
71239160591;11,85;19
76629898365;46,22;44
71228586418;11,85;19
61217729049;46,22;40
71246783917;11,85;19
71236950251;11,85;19
71246779503;11,85;19
71228662204;11,85;19
71246775985;11,85;19
71236995689;11,85;19
71246780717;11,85;19
71246757854;11,85;19
51475A42014;46,22;31
71246779284;11,85;19
71246786841;11,85;19
76629898328;46,22;44
76628560936;46,22;44
65902297303;46,22;17
76629898359;46,22;44
71246776547;11,85;19
71228681414;11,85;19
71227618790;11,85;19
71245A15FE7;11,85;19
71229487431;11,85;19
71246780743;11,85;19
71227628310;11,85;19
71246790984;11,85;19
71239209776;11,85;19
80142344339;46,22;56
80140412837;46,22;50
71228619630;11,85;19
71246789686;11,85;19
71216979776;11,85;19
71228642452;11,85;19
71246788444;11,85;19
71228511762;11,85;19
71227935201;11,85;19
71212122336;11,85;19
71246790776;11,85;19
76247922787;46,22;52
71229452488;11,85;19
71246771047;11,85;19
71246786842;11,85;19
71246785134;11,85;19
71228648190;11,85;19
71227599236;11,85;19
71246774935;11,85;19
71229487423;11,85;19
71228485215;11,85;19
71246785936;11,85;19
71227566113;11,85;19
80142344343;46,22;56
71227934449;11,85;19
71228483300;11,85;19
71227649766;11,85;19
71220933608;11,85;19
71227599235;11,85;19
76629898366;46,22;44
71227594387;11,85;19
71229488767;11,85;19
71246786756;11,85;19
71236995665;11,85;19
71246782334;11,85;19
71228655035;11,85;19
80142454567;46,22;50
71228642462;11,85;19
71227625965;11,85;19
71228485218;11,85;19
80140415871;46,22;50
71246774898;11,85;19
71228642359;11,85;19
71229487435;11,85;19
65902349814;46,22;17
71227625964;11,85;19
76148396233;46,22;44
71227634256;11,85;19
71246774903;11,85;19
51475A56020;46,22;31
71245A164B6;11,85;19
71246785138;11,85;19
65902407336;46,22;17
80162318419;46,22;41
80142344338;46,22;56
71228652135;11,85;19
71246775033;11,85;19
71246775030;11,85;19
71228642463;11,85;19
71239193353;11,85;19
71227590370;11,85;19
71228579190;11,85;19
61217729047;46,22;40
71219240312;11,85;19
71228685998;11,85;19
80142344350;46,22;47
71246783684;11,85;19
71216773197;11,85;19
71246790808;11,85;19
71246772170;11,85;19
71212122695;11,85;19
76148396234;46,22;44
71236950249;11,85;19
71229487432;11,85;19
71227594296;11,85;19
71228689450;11,85;19
71246785454;11,85;19
71228588850;11,85;19
80142454559;46,22;50
71236992773;11,85;19
80142344346;46,22;56
80142344351;46,22;47
71246790782;11,85;19
71236832289;11,85;19
71228681997;11,85;19
71227934448;11,85;19
71228658340;11,85;19
71246786730;11,85;19
61129186620;46,22;17
71246790775;11,85;19
80142454564;46,22;50
71229452493;11,85;19
71228590687;11,85;19
76317105570;46,22;52
71228655982;11,85;19
71236992775;11,85;19
76247922781;46,22;52
71227594298;11,85;19
77497726107;46,22;24
71245A164A9;11,85;19
71246757647;11,85;19
71236992810;11,85;19
71228836953;11,85;19
71246788735;11,85;19
71246790765;11,85;19
71235A01FA9;11,85;19
71227546446;11,85;19
71246785735;11,85;19
71236991296;11,85;19
71228586417;11,85;19
71228656665;11,85;19
71245A164A0;11,85;19
71227568237;11,85;19
71228684846;11,85;19
71246789216;11,85;19
71228652459;11,85;19
71229452489;11,85;19
65902289843;46,22;17
80142454563;46,22;50
80140415870;46,22;50
71233428544;11,85;19
71246790153;11,85;19
71246785902;11,85;19
71246785455;11,85;19
71246789729;11,85;19
71227969949;11,85;19
76247922786;46,22;52
71236991302;11,85;19
71229796394;11,85;19
71228628988;11,85;19
71228586415;11,85;19
80142344366;46,22;47
71236993787;11,85;19
71246770378;11,85;19
71227631374;11,85;19
71228841037;11,85;19
71245A2F844;11,85;19
80142344347;46,22;56
71246789932;11,85;19
71227649757;11,85;19
71227580938;11,85;19
71227790293;11,85;19
71217292762;11,85;19
71228485216;11,85;19
71246775506;11,85;19
71227649774;11,85;19
71236817961;11,85;19
71246785879;11,85;19
71229844489;11,85;19
71246777721;11,85;19
80142344354;46,22;55
71228681473;11,85;19
71228681382;11,85;19
71246783915;11,85;19
71229488768;11,85;19
71246790764;11,85;19
71227649767;11,85;19
71246790208;11,85;19
80140412849;46,22;50
51472411344;46,22;31
71246757646;11,85;19
71246786237;11,85;19
71246785303;11,85;19
71212754966;11,85;19
80142344362;46,22;34
71227612762;11,85;19
71212122337;11,85;19
71227812057;11,85;19
76247922791;46,22;52
71227645827;11,85;19
71246775499;11,85;19
71246783307;11,85;19
71236991303;11,85;19
71228684847;11,85;19
80140412845;46,22;50
71246779978;11,85;19
71246789583;11,85;19
71236823470;11,85;19
71228509992;11,85;19
71246783236;11,85;19
71232552826;11,85;19
71246775032;11,85;19
71246790987;11,85;19
71236993789;11,85;19
76629898362;46,22;44
71227604091;11,85;19
71246785955;11,85;19
71228616920;11,85;19
71227546830;11,85;19
71227935203;11,85;19
71239192480;11,85;19
71245A40DB2;11,85;19
71236832851;11,85;19
71246777723;11,85;19
71236992777;11,85;19
71236987937;11,85;19
71235A24369;11,85;19
71246790767;11,85;19
71239177784;11,85;19
65902289845;46,22;17
76317105571;46,22;52
51475A56031;46,22;31
71221407852;11,85;19
71212122334;11,85;19
71246786131;11,85;19
71228635922;11,85;19
71246789728;11,85;19
71246786867;11,85;19
71246786757;11,85;19
71228679141;11,85;19
71227622043;11,85;19
71217490624;11,85;19
71218248230;11,85;19
71236956534;11,85;19
71227845405;11,85;19
71218248226;11,85;19
71246790792;11,85;19
71227612758;11,85;19
71245A32FC8;11,85;19
71228681381;11,85;19
71236995660;11,85;19
71246790777;11,85;19
71236995657;11,85;19
71246783192;11,85;19
71246788669;11,85;19
71246774878;11,85;19
71228517186;11,85;19
71227812253;11,85;19
71228616910;11,85;19
77258527304;46,22;24
71216949923;11,85;19
71228742743;11,85;19
71217323080;11,85;19
71227614315;11,85;19
71227542635;11,85;19
71228650763;11,85;19
71246790766;11,85;19
71246790154;11,85;19
76629898364;46,22;44
65902297306;46,22;17
71246786235;11,85;19
71246774091;11,85;19
71237290939;11,85;19
71227591693;11,85;19
71228586416;11,85;19
80140412864;46,22;50
71227568238;11,85;19
71245A2FCC9;11,85;19
71228836761;11,85;19
76618547635;46,22;60
71246790791;11,85;19
71246772169;11,85;19
71236995661;11,85;19
71227603774;11,85;19
71246779454;11,85;19
71236938442;11,85;19
71218248227;11,85;19
71227567417;11,85;19
71227631370;11,85;19
80142454568;46,22;50
71246783239;11,85;19
71228616947;11,85;19
71227644031;11,85;19
71246773138;11,85;19
71228616709;11,85;19
71246790367;11,85;19
71219488535;11,85;19
71227612759;11,85;19
71236992779;11,85;19
76618547636;46,22;60
71228689721;11,85;19
71227568798;11,85;19
76247922784;46,22;52
80142344348;46,22;56
71246785325;11,85;19
65902407333;46,22;17
71229796405;11,85;19
71227620373;11,85;19
80142454565;46,22;50
71246783139;11,85;19
71227644045;11,85;19
71227599237;11,85;19
71246769806;11,85;19
71228485213;11,85;19
71246790729;11,85;19
71236950250;11,85;19
65902289838;46,22;17
71217209825;11,85;19
71219395483;11,85;19
71217160339;11,85;19
71228616949;11,85;19
71227631021;11,85;19
71228485210;11,85;19
71227612757;11,85;19
71227551137;11,85;19
65902289837;46,22;17
71239163046;11,85;19
71228602443;11,85;19
71246785901;11,85;19
76128396223;46,22;44
71228064484;11,85;19
80140412850;46,22;50
71246785737;11,85;19
71238073173;11,85;19
71219323528;11,85;19
71227618513;11,85;19
71227645539;11,85;19
71228689453;11,85;19
71228681459;11,85;19
71227649773;11,85;19
80140412838;46,22;50
71246779274;11,85;19
65902289841;46,22;17
71246775503;11,85;19
71227642582;11,85;19
71228485572;11,85;19
71246851600;11,85;19
71246791032;11,85;19
71246895471;11,85;19
71246895129;11,85;19
71246878951;11,85;19
71247270853;11,85;19
71215A5C2A6;11,85;19
71246889261;11,85;19
71246876522;11,85;19
71239276161;11,85;19
71245A65704;11,85;19
71246878903;11,85;19
71246881837;11,85;19
71239460979;11,85;19
71246865529;11,85;19
71246875797;11,85;19
71246885121;11,85;19
71249813791;11,85;19
71246888344;11,85;19
71246851543;11,85;19
71243454836;11,85;19
71246797304;11,85;19
71246852761;11,85;19
71246873230;11,85;19
71246855138;11,85;19
71245A5EE81;11,85;19
71246791127;11,85;19
71245A1C2E7;11,85;19
71246884700;11,85;19
71246881315;11,85;19
71246883268;11,85;19
71239267980;11,85;19
71246866025;11,85;19
71246797206;11,85;19
71246875435;11,85;19
71246883120;11,85;19
71245A3EC48;11,85;19
71246850036;11,85;19
71246878659;11,85;19
71241544084;11,85;19
71245A04590;11,85;19
71245B3E183;11,85;19
71239875709;11,85;19
71246885950;11,85;19
71246895086;11,85;19
71246791126;11,85;19
71245B3EC92;11,85;19
71246896819;11,85;19
71246899699;11,85;19
71246886453;11,85;19
71245A04518;11,85;19
71246855279;11,85;19
71246876525;11,85;19
71246881973;11,85;19
71246791202;11,85;19
71246894847;11,85;19
71246851292;11,85;19
71245A04591;11,85;19
71246875449;11,85;19
71246890727;11,85;19
71246874429;11,85;19
71246885055;11,85;19
71246858829;11,85;19
71228847756;11,85;19
71228844710;11,85;19
71245A16719;11,85;19
71239384628;11,85;19
71246896001;11,85;19
71246851368;11,85;19
71246795745;11,85;19
71245A38682;11,85;19
71245A3F228;11,85;19
71245A158D6;11,85;19
71225A73342;11,85;19
71246798211;11,85;19
71246799630;11,85;19
71246878702;11,85;19
71246875780;11,85;19
71246875800;11,85;19
71246791618;11,85;19
71246854484;11,85;19
71246881317;11,85;19
71246798226;11,85;19
71246791617;11,85;19
71245A2B0F7;11,85;19
71246851461;11,85;19
71246855223;11,85;19
71246892549;11,85;19
71246865519;11,85;19
71247848812;11,85;19
71246791404;11,85;19
71246864651;11,85;19
71246855508;11,85;19
71246896438;11,85;19
71246869944;11,85;19
71245A04725;11,85;19
71246889840;11,85;19
71245A1C2E3;11,85;19
71246855145;11,85;19
71239279396;11,85;19
71246899339;11,85;19
71246890729;11,85;19
71246890518;11,85;19
71245B39C47;11,85;19
71246893658;11,85;19
71246863404;11,85;19
71246875424;11,85;19
71246878700;11,85;19
71246883100;11,85;19
71215A72B25;11,85;19
71246885098;11,85;19
71246797303;11,85;19
71246882976;11,85;19
71249813788;11,85;19
71245A04718;11,85;19
71246875452;11,85;19
71246851545;11,85;19
71247915453;11,85;19
71239385005;11,85;19
71601094526;11,85;19
71241543999;11,85;19
71245A14C17;11,85;19
71247465229;11,85;19
71246896166;11,85;19
71246894100;11,85;19
71246878894;11,85;19
71246881924;11,85;19
71246851454;11,85;19
71246850037;11,85;19
71245A09004;11,85;19
71246880651;11,85;19
71245A1D6B5;11,85;19
71245A4D171;11,85;19
71246883271;11,85;19
71246858830;11,85;19
71246879676;11,85;19
71245A168A8;11,85;19
71246865526;11,85;19
71246884365;11,85;19
71246868518;11,85;19
71247915460;11,85;19
71246878649;11,85;19
71246885120;11,85;19
71246791134;11,85;19
71245A5C609;11,85;19
71245A380B6;11,85;19
71246879214;11,85;19
71246865917;11,85;19
71215A6CA23;11,85;19
71239307425;11,85;19
71246883273;11,85;19
71246854063;11,85;19
71245A2B0F4;11,85;19
71246862644;11,85;19
71246878699;11,85;19
71246863407;11,85;19
71246850084;11,85;19
71246885097;11,85;19
71246881750;11,85;19
71246880654;11,85;19
71246851462;11,85;19
71246878902;11,85;19
71246850996;11,85;19
71246883269;11,85;19
71246855296;11,85;19
71246875427;11,85;19
71246798227;11,85;19
71239384627;11,85;19
71246899876;11,85;19
12145A04DB6;11,85;19
71246890442;11,85;19
71246875776;11,85;19
71245A0C8A3;11,85;19
71246875436;11,85;19
71246881316;11,85;19
71241543584;11,85;19
71246897867;11,85;19
71245A226D7;11,85;19
71245A158D5;11,85;19
71246851296;11,85;19
71246875801;11,85;19
71239377513;11,85;19
71246874428;11,85;19
71246791031;11,85;19
71246851603;11,85;19
71246877103;11,85;19
71246798132;11,85;19
71246892621;11,85;19
71239396737;11,85;19
71246795742;11,85;19
71245A04519;11,85;19
71246896642;11,85;19
71246894051;11,85;19
71246879212;11,85;19
71245A2F219;11,85;19
71227888076;11,85;19
71228847748;11,85;19
71228844707;11,85;19
71228849676;11,85;19
71228847747;11,85;19
71227886000;11,85;19
71228848042;11,85;19
71245A01977;11,85;19
71246890308;11,85;19
71246897423;11,85;19
71246887047;11,85;19
71246869945;11,85;19
71246879511;11,85;19
71246851478;11,85;19
71246885947;11,85;19
71246878890;11,85;19
71246894887;11,85;19
71246890436;11,85;19
71246855518;11,85;19
71245A1E660;11,85;19
71246859566;11,85;19
71239875710;11,85;19
71245A1C2E2;11,85;19
71245A1E659;11,85;19
71245A158E8;11,85;19
71245A9C206;11,85;19
71245B44D93;11,85;19
71246795760;11,85;19
71246878701;11,85;19
71246885105;11,85;19
71246795690;11,85;19
71245A2B104;11,85;19
71246878948;11,85;19
71246865512;11,85;19
71246886429;11,85;19
71246896003;11,85;19
71247915364;11,85;19
71246791629;11,85;19
71245A12005;11,85;19
71246886431;11,85;19
71246889839;11,85;19
71246881925;11,85;19
71245B4D642;11,85;19
71246791598;11,85;19
71243451629;11,85;19
71249811590;11,85;19
71246881650;11,85;19
71246897421;11,85;19
71246884289;11,85;19
71246892546;11,85;19
71246863403;11,85;19
71246888343;11,85;19
71246851539;11,85;19
71246851367;11,85;19
71241543395;11,85;19
71246893884;11,85;19
71246890648;11,85;19
71246878893;11,85;19
71246883294;11,85;19
71246792272;11,85;19
71245A226E7;11,85;19
71246881751;11,85;19
71247916278;11,85;19
71246795764;11,85;19
71246850210;11,85;19
71246886856;11,85;19
71239473684;11,85;19
71245B3E182;11,85;19
71245A8DC22;11,85;19
71246872696;11,85;19
71245A2C096;11,85;19
71246851499;11,85;19
71245B39C49;11,85;19
71246888469;11,85;19
71246891648;11,85;19
71246893885;11,85;19
71245A2B0F3;11,85;19
71246884614;11,85;19
71246885107;11,85;19
71245A5A0D9;11,85;19
71246851035;11,85;19
71246879444;11,85;19
71246886230;11,85;19
71246896098;11,85;19
71246872841;11,85;19
71245A22451;11,85;19
71246875781;11,85;19
71246887483;11,85;19
71246797556;11,85;19
71245A38679;11,85;19
71245A2E848;11,85;19
71246892568;11,85;19
71245A2B135;11,85;19
71246891643;11,85;19
71245B3E132;11,85;19
71246862201;11,85;19
71245A158E7;11,85;19
71245A64370;11,85;19
71246899334;11,85;19
71246852008;11,85;19
71239315152;11,85;19
71246852745;11,85;19
71245B4A038;11,85;19
71246896634;11,85;19
71246852621;11,85;19
71246866456;11,85;19
71245A63F05;11,85;19
71245A8DC21;11,85;19
71246791229;11,85;19
71245A5A744;11,85;19
71246857515;11,85;19
71245A2AA17;11,85;19
71246874224;11,85;19
71246866460;11,85;19
71241543397;11,85;19
71246864136;11,85;19
71245A1E662;11,85;19
71246889835;11,85;19
71239367813;11,85;19
71246855150;11,85;19
71245B3E128;11,85;19
71245B49142;11,85;19
71246886432;11,85;19
71246892566;11,85;19
71228841040;11,85;19
71228847752;11,85;19
71219813596;11,85;19
71246851372;11,85;19
71246889837;11,85;19
71246855987;11,85;19
71246886427;11,85;19
71246798172;11,85;19
71246879595;11,85;19
71246852867;11,85;19
71246899834;11,85;19
71246876526;11,85;19
71246884213;11,85;19
71239362906;11,85;19
71246895900;11,85;19
71246857503;11,85;19
71245A48D67;11,85;19
71245A16586;11,85;19
71245B3A067;11,85;19
71246851540;11,85;19
71246892540;11,85;19
71246855192;11,85;19
71245A2AA24;11,85;19
71245A01974;11,85;19
71246878705;11,85;19
71246791129;11,85;19
71246872064;11,85;19
71246892545;11,85;19
71246881139;11,85;19
71246851542;11,85;19
71246894050;11,85;19
71246877104;11,85;19
71246885106;11,85;19
71246875777;11,85;19
71246894284;11,85;19
71246884703;11,85;19
71246799613;11,85;19
71246883091;11,85;19
71245A1C2E1;11,85;19
71246889836;11,85;19
71246896249;11,85;19
71246875779;11,85;19
71246852009;11,85;19
71246798187;11,85;19
71239396864;11,85;19
71246875442;11,85;19
71247915362;11,85;19
71245A38684;11,85;19
71246791135;11,85;19
71246886857;11,85;19
71246857826;11,85;19
71246890666;11,85;19
71246855507;11,85;19
71246885397;11,85;19
71246899697;11,85;19
71246881836;11,85;19
71246878704;11,85;19
71246799956;11,85;19
71246881972;11,85;19
71246883097;11,85;19
71246851476;11,85;19
71246896165;11,85;19
71239384994;11,85;19
71246875433;11,85;19
71245A0A2F9;11,85;19
71246887477;11,85;19
71246883275;11,85;19
71246897419;11,85;19
71246892619;11,85;19
71246874427;11,85;19
71246895084;11,85;19
71245B3EC93;11,85;19
71246795759;11,85;19
71249808395;11,85;19
71246893882;11,85;19
71246851503;11,85;19
71246890438;11,85;19
71246850991;11,85;19
71601135082;11,85;19
71246855569;11,85;19
71246890721;11,85;19
71246798209;11,85;19
71246896062;11,85;19
71246868200;11,85;19
71246795863;11,85;19
71245B39C46;11,85;19
71246851629;11,85;19
71246891115;11,85;19
71246879112;11,85;19
71245A2B0F2;11,85;19
71246791604;11,85;19
71246792271;11,85;19
71246851197;11,85;19
71245A046A9;11,85;19
71239399105;11,85;19
71246875440;11,85;19
71245A01973;11,85;19
71246896167;11,85;19
71245B39C48;11,85;19
71246850992;11,85;19
71246890712;11,85;19
71246895278;11,85;19
71246879213;11,85;19
71246899518;11,85;19
71246896248;11,85;19
71246791613;11,85;19
71246893883;11,85;19
71246878654;11,85;19
71246855516;11,85;19
71239356090;11,85;19
71245B4D639;11,85;19
71245B3E130;11,85;19
71246875803;11,85;19
71243451727;11,85;19
71246897869;11,85;19
71247915438;11,85;19
71246890519;11,85;19
71243454837;11,85;19
71245A2C0A1;11,85;19
71245A5C610;11,85;19
71246875434;11,85;19
71246875439;11,85;19
71245A04517;11,85;19
71245A1C2F1;11,85;19
71246791029;11,85;19
71246875447;11,85;19
71246878695;11,85;19
71246791030;11,85;19
71239241482;11,85;19
71246875788;11,85;19
71246851525;11,85;19
71246851298;11,85;19
71245A04588;11,85;19
71246854475;11,85;19
71246887045;11,85;19
71246865500;11,85;19
71246875804;11,85;19
71246883121;11,85;19
71246798173;11,85;19
71246851293;11,85;19
71246880954;11,85;19
71246875802;11,85;19
71239242117;11,85;19
71246898737;11,85;19
71246885810;11,85;19
71246850035;11,85;19
71246871930;11,85;19
71246797520;11,85;19
71246896251;11,85;19
71246795756;11,85;19
71246851599;11,85;19
71246880652;11,85;19
71246868908;11,85;19
71245A62EF9;11,85;19
71247916134;11,85;19
71245A01978;11,85;19
71249813789;11,85;19
71246899878;11,85;19
71246881838;11,85;19
71246850994;11,85;19
71246881141;11,85;19
71246799983;11,85;19
71246852762;11,85;19
71246889262;11,85;19
71246791603;11,85;19
71246880748;11,85;19
71246887629;11,85;19
71246890731;11,85;19
71246885848;11,85;19
71246885109;11,85;19
71245B3E181;11,85;19
71246880653;11,85;19
71246896168;11,85;19
71246878661;11,85;19
71246879600;11,85;19
71246852743;11,85;19
71245A3CD11;11,85;19
71246893873;11,85;19
71246851082;11,85;19
71246869942;11,85;19
71246875453;11,85;19
71245A2A446;11,85;19
71239241699;11,85;19
71246863409;11,85;19
71246881941;11,85;19
71246886858;11,85;19
71246879105;11,85;19
71246879507;11,85;19
71246893524;11,85;19
71241543998;11,85;19
71246870805;11,85;19
71246793326;11,85;19
71246875782;11,85;19
71246854859;11,85;19
71246881649;11,85;19
71246850087;11,85;19
71246885811;11,85;19
71239232904;11,85;19
71247915360;11,85;19
71246890711;11,85;19
71228871512;11,85;19
71246896437;11,85;19
71246899875;11,85;19
71246899033;11,85;19
71246886733;11,85;19
71247907375;11,85;19
71239472996;11,85;19
71246890521;11,85;19
71247916129;11,85;19
71246894424;11,85;19
71246855226;11,85;19
71246899340;11,85;19
71228864221;11,85;19
71228868646;11,85;19
71228853941;11,85;19
71246895554;11,85;19
71245A67272;11,85;19
71245A40B66;11,85;19
71235A53329;11,85;19
71245A22452;11,85;19
72128412081;11,85;19
71245A674C5;11,85;19
64126955191;11,85;19
61149228158;11,85;19
71235A32ED7;11,85;19
61149144488;11,85;19
64506924568;11,85;19
61359331596;11,85;19
71245A73348;11,85;19
71245A674C3;11,85;19
51437381997;11,85;19
71245A16809;11,85;19
71245A2C0A3;11,85;19
71245A65963;11,85;19
71245A451F2;11,85;19
71245A09993;11,85;19
71245A66F43;11,85;19
61148384529;11,85;19
71247916277;11,85;19
71246899335;11,85;19
71246851458;11,85;19
71228854114;11,85;19
61258881878;11,85;19
71246885814;11,85;19
71246889580;11,85;19
61258881881;11,85;19
71246899269;11,85;19
71228856640;11,85;19
71246897866;11,85;19
71228869916;11,85;19
71246886731;11,85;19
71245A73345;11,85;19
72128412080;11,85;19
71245A722C9;11,85;19
71245A682A0;11,85;19
61353455940;11,85;19
71245A164B5;11,85;19
64502755521;11,85;19
71245A67276;11,85;19
71245A48D65;11,85;19
71235A33731;11,85;19
71245A674C4;11,85;19
64506977689;11,85;19
71245A7F6B2;11,85;19
71245A2A448;11,85;19
71245A756C9;11,85;19
71245A2B0F6;11,85;19
71245A682A1;11,85;19
71246894288;11,85;19
71228871514;11,85;19
71247915650;11,85;19
71247916132;11,85;19
71228859090;11,85;19
71228873100;11,85;19
71228864228;11,85;19
71228880768;11,85;19
71247885895;11,85;19
71228853336;11,85;19
71246885967;11,85;19
61258881884;11,85;19
71228858939;11,85;19
71228868645;11,85;19
71245A2A438;11,85;19
71245A58C27;11,85;19
64126955189;11,85;19
71245A7F699;11,85;19
12147645885;11,85;19
07149337740;11,85;19
64506916084;11,85;19
64126955192;11,85;19
72126977330;11,85;19
71245A2B0F5;11,85;19
71235A72BD8;11,85;19
71245A40B86;11,85;19
72128254279;11,85;19
71245A04592;11,85;19
71245A1C2E4;11,85;19
61353451512;11,85;19
72127008026;11,85;19
72128240204;11,85;19
71245A04521;11,85;19
72127008029;11,85;19
64506952937;11,85;19
71245A018A9;11,85;19
71245A01B57;11,85;19
71245A67271;11,85;19
71228878127;11,85;19
71228853711;11,85;19
71246895558;11,85;19
71228850958;11,85;19
71246884893;11,85;19
71228869917;11,85;19
71228850959;11,85;19
71246895567;11,85;19
71228856634;11,85;19
71246899267;11,85;19
71228868801;11,85;19
71245A73347;11,85;19
71245A2A442;11,85;19
61353455941;11,85;19
71245A58688;11,85;19
71245A65960;11,85;19
71245A209C9;11,85;19
71245A674C2;11,85;19
71245A16480;11,85;19
63118496143;11,85;19
63115A15A31;11,85;19
54345A6F8E6;11,85;19
71245A40B67;11,85;19
71245A70D22;11,85;19
71245A164B0;11,85;19
71245A65965;11,85;19
64508385985;11,85;19
71245A67269;11,85;19
51233418469;11,85;19
71245A674C9;11,85;19
71245A16830;11,85;19
71245A2AA19;11,85;19
71235A53319;11,85;19
71245A7F6A0;11,85;19
71229452105;11,85;19
71228856651;11,85;19
71247907597;11,85;19
71246893425;11,85;19
71228858941;11,85;19
71228868647;11,85;19
71228853936;11,85;19
71246899520;11,85;19
71228879198;11,85;19
71228867207;11,85;19
71228858942;11,85;19
71246893876;11,85;19
71246899266;11,85;19
71246896818;11,85;19
71246776546;11,85;19
71228852116;11,85;19
71228878533;11,85;19
71228871072;11,85;19
71246895468;11,85;19
71228877627;11,85;19
71245A2A439;11,85;19
61146819652;11,85;19
61149337884;11,85;19
51217060671;11,85;19
71245A020F6;11,85;19
71245A7F695;11,85;19
71245A1E0F1;11,85;19
71245A04717;11,85;19
71245A67268;11,85;19
71245A7F677;11,85;19
71235A32ED8;11,85;19
61149360373;11,85;19
71245A1ECA0;11,85;19
71245A018B0;11,85;19
71245A67270;11,85;19
71235A72B12;11,85;19
71245A158E3;11,85;19
61149389074;11,85;19
64126955190;11,85;19
61353456655;11,85;19
51417076811;11,85;19
61353445660;11,85;19
71245A2D183;11,85;19
71246885952;11,85;19
71246885398;11,85;19
71246895536;11,85;19
71246896643;11,85;19
71246793970;11,85;19
71228856644;11,85;19
71246884670;11,85;19
71247886376;11,85;19
71228853335;11,85;19
71236995659;11,85;19
71246857388;11,85;19
71246899341;11,85;19
71247916275;11,85;19
71228880767;11,85;19
71247888604;11,85;19
71247916131;11,85;19
71246890705;11,85;19
71246891933;11,85;19
51142121644;11,85;19
