Word,TF-IDF Score
обрадовавшись,8.617263336417023e-05
торопясь,8.61460759055175e-05
нищего,8.614477881765958e-05
золото,8.614405918294127e-05
фальшивое,8.61023848805656e-05
сильна,8.608035546369743e-05
сонными,8.60727973446847e-05
влезая,8.60683138917201e-05
неблагодарный,8.604518160940298e-05
славные,8.602383810887489e-05
гребенку,8.601093124366009e-05
количество,8.59763689825608e-05
компании,8.594051111088744e-05
устройства,8.590436741409463e-05
ширмы,8.587949814255128e-05
зеркалом,8.587504772642156e-05
потребность,8.5863245783512e-05
бескорыстно,8.584946555935165e-05
убеждение,8.584148199147858e-05
пылающими,8.580403801545148e-05
земляку,8.579097622510423e-05
переменилась,8.577067792577089e-05
дергая,8.57457189012426e-05
пели,8.57253297398453e-05
бранит,8.568548418104385e-05
молитвы,8.566932137354953e-05
приятелю,8.566776440620315e-05
агафью,8.56523303359126e-05
матвеевну,8.56523303359126e-05
сергевне,8.564750312711082e-05
дев,8.56232505335067e-05
вдохновенно,8.558774824884665e-05
прыгая,8.558263264092387e-05
надулся,8.55826105159986e-05
палата,8.554737210257988e-05
жалкое,8.554271784109569e-05
объяснить,8.549441364690203e-05
встретится,8.549242940412009e-05
будить,8.549207415339514e-05
вседневная,8.546219902161976e-05
уселся,8.544237897419797e-05
кончилась,8.543252459074303e-05
дрожал,8.543024383643854e-05
делая,8.542890930978889e-05
втором,8.542154622815375e-05
миру,8.541980015044676e-05
весел,8.54097507555788e-05
забудется,8.539910519134416e-05
вуалью,8.532992024348005e-05
пробило,8.532982538135058e-05
выработался,8.525741731795875e-05
спрыгнул,8.525389488315223e-05
покойны,8.525381498466721e-05
вечной,8.524998225878082e-05
свежего,8.520216066652543e-05
покажет,8.518595955892534e-05
жемчуг,8.518271157416915e-05
пропали,8.516971476777753e-05
привезу,8.51371222499177e-05
потягиваясь,8.512398222135024e-05
кой,8.511029477249988e-05
виноватого,8.510732312295021e-05
тоненьким,8.506428095463229e-05
претензии,8.506304459252982e-05
собаку,8.503922935851842e-05
немецкий,8.502841040571416e-05
обедни,8.499237270549947e-05
лодке,8.498602375700852e-05
знаком,8.49489032186034e-05
ворочался,8.494476644774515e-05
водка,8.491645178739547e-05
поспел,8.490586405127713e-05
крестясь,8.487556769406036e-05
кончен,8.48411808415081e-05
ненужным,8.483898052853952e-05
начиналась,8.4830259228068e-05
недоволен,8.481936189981382e-05
ничтожного,8.477519354631662e-05
первом,8.476838392773156e-05
расстановисто,8.476802294390631e-05
промолчал,8.476758146544855e-05
глушь,8.47231800930313e-05
молодое,8.467757087810734e-05
испуганная,8.461371170095434e-05
занимало,8.459277840418499e-05
прочими,8.458468519416195e-05
потупила,8.4506973389523e-05
планы,8.44503234014491e-05
умирает,8.444702959718837e-05
показаться,8.444275109253348e-05
движению,8.441800250495129e-05
последнее,8.441449552834887e-05
вспыхнет,8.435266149783769e-05
ударом,8.434976538052807e-05
новых,8.431407467644219e-05
успели,8.428690858031114e-05
уездный,8.426096165655949e-05
сряду,8.42494074779372e-05
большею,8.422506111887652e-05
волей,8.418013873203179e-05
уберу,8.416741020174622e-05
поездке,8.415657722347636e-05
распоряжусь,8.415213932595141e-05
исчезали,8.414774363531677e-05
видят,8.411463719043814e-05
переводы,8.408207321180658e-05
закуска,8.407771265867917e-05
четырех,8.40651805863864e-05
полными,8.405715054176854e-05
закрывал,8.403100917493354e-05
съехал,8.402895772120158e-05
имею,8.399192100634168e-05
смыслишь,8.396757153144174e-05
открывается,8.395505146228874e-05
законный,8.395343027553203e-05
толку,8.394938589944631e-05
ложась,8.393715924903706e-05
оставили,8.391252361669284e-05
отвращением,8.389893435135727e-05
жестоко,8.387467617162676e-05
корабль,8.38681804663038e-05
объятий,8.38651116049733e-05
доход,8.384409184395884e-05
закричу,8.380125079231685e-05
обрадованный,8.378535031201588e-05
нездешний,8.378424728189082e-05
сцену,8.377106658598337e-05
призвание,8.375894176164127e-05
будущий,8.374699406743803e-05
голосами,8.374172380766765e-05
думу,8.370255427230372e-05
звучит,8.370194039176242e-05
напряжения,8.366664251082256e-05
совершил,8.36574003776738e-05
похорошела,8.365482889736005e-05
двугривенный,8.365397120114408e-05
уголке,8.364791402534496e-05
увидал,8.362025675528145e-05
хитростью,8.360910955897153e-05
тронет,8.35860148211499e-05
сосредоточилась,8.358448736418784e-05
капля,8.350247815300321e-05
закрылись,8.349063226081197e-05
услышу,8.346799806720246e-05
божий,8.345953516423968e-05
ужинать,8.344423594659609e-05
сделают,8.34324523264116e-05
контракта,8.342921682758122e-05
объявили,8.341998611153921e-05
мышкой,8.341437607002976e-05
пустота,8.337222336420977e-05
заказать,8.337209521585132e-05
упрямься,8.336714851839832e-05
держи,8.336582999973063e-05
воспитания,8.33430311320398e-05
мошенники,8.333259657438978e-05
школьник,8.327776009536575e-05
молодости,8.32741330592266e-05
детства,8.326492750373329e-05
неосторожное,8.325735908065923e-05
кряхтя,8.323086185474709e-05
говядины,8.321827705305957e-05
поверили,8.321120312516823e-05
является,8.320812788515954e-05
принялся,8.320649815203724e-05
бесконечную,8.320442777526727e-05
называла,8.319399291007007e-05
слились,8.318812329141422e-05
внушил,8.318412927087154e-05
тумана,8.317929937548442e-05
упрек,8.312485142970514e-05
исходе,8.312107658311316e-05
зеркале,8.310682886947776e-05
мер,8.308770325437608e-05
секретарем,8.306950371961282e-05
зашли,8.306925755287436e-05
пятнадцати,8.306882646608917e-05
собрать,8.306355081499907e-05
пристал,8.305400927183499e-05
лжи,8.305079722281836e-05
воплями,8.30436197407521e-05
похожи,8.303902908557743e-05
мотив,8.300834838178666e-05
секретарь,8.297728732300412e-05
жильцу,8.293393252800974e-05
прекрасный,8.291251596748573e-05
думайте,8.289412821499923e-05
мещан,8.286752919475887e-05
молчат,8.281987222282739e-05
звук,8.281871119202411e-05
человечества,8.28179633032515e-05
поправить,8.280718047060346e-05
болтовня,8.279335081958324e-05
равнять,8.278821953502831e-05
искренне,8.277992628142709e-05
герасимовичу,8.277278001959813e-05
будущих,8.27628442085599e-05
остановить,8.275772941571668e-05
рождества,8.27567493838693e-05
вымыть,8.275007882762493e-05
нравственно,8.272364080833002e-05
сумеет,8.271081222049546e-05
испытывал,8.267376506002362e-05
вареньями,8.267099162303143e-05
обида,8.259750706181578e-05
кричи,8.258881873426444e-05
лукавый,8.2576001032846e-05
необычайной,8.257524657465569e-05
чертах,8.257183043634007e-05
жива,8.254836702551956e-05
пакет,8.253776343183878e-05
милосердый,8.250438797431253e-05
извозчику,8.249472309572532e-05
одолеваемый,8.247145509721991e-05
позволю,8.245531616850016e-05
головку,8.245274977035057e-05
награду,8.243894959592468e-05
кресел,8.24147662092063e-05
выскочил,8.241423883182662e-05
осторожнее,8.240351824754514e-05
звучала,8.238605017261774e-05
зажмурился,8.235089348478823e-05
отходила,8.234359827017656e-05
садиться,8.233364809755476e-05
пошевелится,8.228422159915622e-05
печаль,8.222501481647005e-05
улегся,8.221515402970172e-05
забегают,8.220096565055254e-05
пищи,8.219910665379817e-05
встревоженным,8.21520314311686e-05
выглянула,8.210441423405782e-05
приятельницы,8.20976347521705e-05
повеся,8.209746980397967e-05
била,8.207752132204771e-05
торговать,8.207073853756322e-05
мольбой,8.206185532525195e-05
маленькая,8.204080711673066e-05
посмотрели,8.199337499961868e-05
показалась,8.19804217858948e-05
мешал,8.197260258547464e-05
понизив,8.194648466111955e-05
свежесть,8.192446264743663e-05
седых,8.191784487088379e-05
двигался,8.185573625256957e-05
спокойствием,8.185059711649062e-05
казачку,8.180619330110404e-05
гнездо,8.179441474594827e-05
столбовой,8.178528827951027e-05
исполню,8.171419922921677e-05
недостатка,8.16976683662445e-05
нескольких,8.166207740012973e-05
заплачу,8.165834462338603e-05
погуляй,8.165102837603285e-05
яйца,8.164704235792957e-05
поймает,8.163189237304413e-05
горячей,8.160637862579907e-05
наследникам,8.159760685169017e-05
подарила,8.159275036949756e-05
радостей,8.15913003640131e-05
хозяйству,8.15484985598483e-05
мальчика,8.152215032594022e-05
звонко,8.150876369013151e-05
горой,8.149442783144748e-05
останусь,8.149258903594953e-05
маленьком,8.146109799769337e-05
расстройство,8.14608223828621e-05
исполнять,8.144700997285865e-05
владеть,8.138648343276204e-05
свиданий,8.137410846017362e-05
упиться,8.137003988276705e-05
стоят,8.136997127308931e-05
дожидался,8.136820068810533e-05
берут,8.136491048581145e-05
нищий,8.136117798293229e-05
слуг,8.133361403735852e-05
вздыхает,8.132159653569079e-05
сумеешь,8.131784701198954e-05
уронит,8.130386303104507e-05
повторить,8.130186464067464e-05
наивным,8.130026061236056e-05
убил,8.12972806896595e-05
медных,8.129525799042576e-05
простор,8.123598254646313e-05
позы,8.122776377233983e-05
чужую,8.122101335670733e-05
искреннего,8.119371141789377e-05
маленьких,8.118901632958411e-05
пекут,8.116337846634178e-05
налил,8.113755737060363e-05
воззвание,8.112243289721993e-05
ищет,8.111623523583445e-05
ветчины,8.110641833959446e-05
всякое,8.107249165515128e-05
презрения,8.107071232164928e-05
покажи,8.107070913064581e-05
уединение,8.106478209923842e-05
лодку,8.105560666756731e-05
явление,8.098931365487712e-05
посылал,8.097648426150455e-05
бумажку,8.096107650258164e-05
насквозь,8.094744432452536e-05
убрали,8.093194751139572e-05
омут,8.091770950081697e-05
попрошу,8.09160920491112e-05
пущу,8.088263371271767e-05
свободнее,8.087270767259347e-05
подвигом,8.084341647076564e-05
канаву,8.084033648863049e-05
услышит,8.082967718487863e-05
пустая,8.078375013072524e-05
подушки,8.07572553300815e-05
письмецо,8.07354444265831e-05
считала,8.072889682313307e-05
одних,8.072242919698185e-05
мужчине,8.0678504918271e-05
будьте,8.06391964287098e-05
смородинной,8.063001793323109e-05
внимательнее,8.062089831797117e-05
мужикам,8.06108585585535e-05
ровное,8.060187822593991e-05
общего,8.05946032356098e-05
шлет,8.058987338806407e-05
портреты,8.058007985940962e-05
удовлетворение,8.054480816610124e-05
талию,8.053862927979112e-05
зелени,8.052913768285646e-05
сюртуке,8.051036072078469e-05
ложится,8.05059024497641e-05
напирая,8.050170776126223e-05
блуждал,8.044370369926156e-05
продолжалось,8.040675037739359e-05
нежный,8.037239475171658e-05
дрожащей,8.036724131377082e-05
слышали,8.036277942274926e-05
довольный,8.035074784560035e-05
тяжела,8.033441396852315e-05
пасмурно,8.031951300715434e-05
трус,8.031483322027646e-05
барском,8.026938768498069e-05
печать,8.02574135450251e-05
чистая,8.023788384888759e-05
взволнует,8.022368459309637e-05
вспыхнуло,8.021461702871115e-05
диво,8.020477967854218e-05
юбки,8.017827234501787e-05
двигалась,8.016226438895638e-05
скорби,8.016022392289502e-05
бежала,8.013029826712795e-05
смея,8.010392391225528e-05
промежутках,8.010366944831687e-05
пересел,8.010169327879957e-05
договорить,8.01003636108073e-05
деревенского,8.009818719338673e-05
наступают,8.009795878387378e-05
сделаться,8.009417457837917e-05
честное,8.009172467753589e-05
решение,8.008099534777937e-05
измято,8.007771732660286e-05
напоминают,8.007212773531115e-05
америку,8.006116896976723e-05
щекам,8.003838342056435e-05
мутно,8.003570668181813e-05
ходим,7.9981456119727e-05
заставлял,7.994460055500662e-05
науке,7.991209958415633e-05
сделаете,7.986661023320194e-05
прилечь,7.984841898321006e-05
добры,7.984789065386058e-05
волнений,7.983609041403188e-05
строгостью,7.983128498026031e-05
встретить,7.982785214116852e-05
царское,7.982689315022223e-05
высказывала,7.979228854349385e-05
олухов,7.979014916819352e-05
положи,7.978434325746541e-05
воровать,7.978354283772557e-05
честный,7.976496613816572e-05
ложечку,7.976133824228983e-05
приходите,7.974764676183936e-05
нужное,7.974523129740353e-05
поверяла,7.973311507247443e-05
развилась,7.971305160543237e-05
пробыть,7.971304326378035e-05
завопил,7.970690767466165e-05
запиши,7.968016705288166e-05
преданности,7.967923397246471e-05
простое,7.965043375834252e-05
пугаться,7.964832696010653e-05
веткой,7.964304340234335e-05
кончит,7.963672238821974e-05
листья,7.962067333133798e-05
детский,7.960403815806768e-05
дотронулся,7.959509210041892e-05
управлюсь,7.952502673219451e-05
многого,7.95039915517102e-05
получал,7.950120789235175e-05
чашек,7.949717893360978e-05
возни,7.949665937159045e-05
маклера,7.945590796950461e-05
навострив,7.941264978815254e-05
душенька,7.940777439492703e-05
мылом,7.939108040866726e-05
покойное,7.936783784412397e-05
любопытство,7.934088404262647e-05
состоянии,7.932766595105432e-05
поползли,7.928219381811265e-05
рынке,7.92737800667733e-05
позволил,7.92565956572558e-05
валяется,7.924638938986495e-05
сумму,7.92260160168377e-05
смеются,7.922313337776522e-05
пропасти,7.922282033291196e-05
мягким,7.921849473484618e-05
судьбу,7.92172784189653e-05
юношей,7.920288679387533e-05
кур,7.918484005944881e-05
привстал,7.91798304562641e-05
имели,7.917305167213689e-05
самих,7.910957077221052e-05
пожаловаться,7.910028883341141e-05
проста,7.909603967128625e-05
каждого,7.909249307403979e-05
коляски,7.906607266250015e-05
ясен,7.905733617253679e-05
сердиться,7.904401132905885e-05
волновалась,7.903445391320406e-05
объясню,7.901424562925225e-05
увлечением,7.901090952088294e-05
виделись,7.900980019450413e-05
троекратное,7.90033754926252e-05
плечах,7.900103525271752e-05
бремя,7.899996442310178e-05
петлю,7.899397913395596e-05
анна,7.898955343386125e-05
андреевна,7.898955343386125e-05
ухватит,7.897898907962606e-05
приняться,7.89538297631942e-05
усадил,7.894929517576559e-05
добрых,7.894014504296271e-05
некоторым,7.89219617388016e-05
хлопотал,7.891572715017721e-05
приподнялся,7.891005982995344e-05
отпустить,7.89062706671832e-05
англичане,7.890479226987028e-05
адрес,7.888747118943393e-05
тело,7.885276500506267e-05
договаривала,7.884202723005452e-05
женихом,7.883481523960581e-05
выехал,7.882292403787231e-05
мыши,7.880978917386147e-05
привезти,7.880931902847102e-05
скамье,7.878272090974629e-05
наслаждения,7.877149752626012e-05
калитки,7.876628160488726e-05
наяву,7.87431054649983e-05
стулья,7.873901722930784e-05
поняв,7.873115006261434e-05
галерея,7.870340314832296e-05
христианин,7.867448862723176e-05
ужинаете,7.864108210128971e-05
ужинает,7.864108210128971e-05
обижать,7.864108210128971e-05
губишь,7.864108210128971e-05
защищала,7.864108210128971e-05
документа,7.864108210128971e-05
отвезли,7.864108210128971e-05
расстается,7.864108210128971e-05
неосторожны,7.864108210128971e-05
ошибаешься,7.864108210128971e-05
надоест,7.864108210128971e-05
ужинаем,7.864108210128971e-05
ленивы,7.864108210128971e-05
разорился,7.864108210128971e-05
выздоравливаю,7.864108210128971e-05
щелкнул,7.864108210128971e-05
несовершеннолетний,7.864108210128971e-05
обрадовал,7.864108210128971e-05
музыкант,7.864108210128971e-05
доложил,7.864108210128971e-05
зло,7.864108210128971e-05
чудная,7.864108210128971e-05
ужину,7.864108210128971e-05
обойдешь,7.864108210128971e-05
пригорюнился,7.864108210128971e-05
лги,7.864108210128971e-05
припутали,7.864108210128971e-05
оживляясь,7.864108210128971e-05
огрызался,7.864108210128971e-05
смеетесь,7.864108210128971e-05
холоду,7.864108210128971e-05
несправедлива,7.864108210128971e-05
знакомое,7.864108210128971e-05
убивается,7.864108210128971e-05
звонят,7.864108210128971e-05
возненавидишь,7.864108210128971e-05
смени,7.864108210128971e-05
надуешь,7.864108210128971e-05
обомлел,7.864108210128971e-05
взыщите,7.864108210128971e-05
жди,7.864108210128971e-05
разбой,7.864108210128971e-05
наклоняясь,7.864108210128971e-05
преступления,7.864108210128971e-05
оторваться,7.864108210128971e-05
запускал,7.864108210128971e-05
угощает,7.864108210128971e-05
догадываюсь,7.864108210128971e-05
растерялся,7.864108210128971e-05
человеческая,7.864108210128971e-05
беспокоитесь,7.864108210128971e-05
пропадете,7.864108210128971e-05
опровергал,7.864108210128971e-05
отнимала,7.864108210128971e-05
отделывается,7.864108210128971e-05
превесело,7.864108210128971e-05
представила,7.864108210128971e-05
договорились,7.864108210128971e-05
договорился,7.864108210128971e-05
грубиян,7.864108210128971e-05
блохи,7.864108210128971e-05
таскают,7.864108210128971e-05
ляжете,7.864108210128971e-05
отдыхаете,7.864108210128971e-05
замяла,7.864108210128971e-05
недогадливый,7.864108210128971e-05
откашлянулся,7.864108210128971e-05
замужем,7.864108210128971e-05
оторопел,7.864108210128971e-05
шагает,7.864108210128971e-05
неопрятен,7.864108210128971e-05
неосновательны,7.864108210128971e-05
едучи,7.864108210128971e-05
осилил,7.864108210128971e-05
потолстеет,7.864108210128971e-05
неблагодарные,7.864108210128971e-05
привезите,7.864108210128971e-05
работаешь,7.864108210128971e-05
непостижимо,7.864108210128971e-05
осклабясь,7.864108210128971e-05
прибили,7.864108210128971e-05
шатаешься,7.864108210128971e-05
pr,7.864108210128971e-05
замолчат,7.864108210128971e-05
залежался,7.864108210128971e-05
простились,7.864108210128971e-05
трогаешь,7.864108210128971e-05
отвяжешься,7.864108210128971e-05
закуску,7.864108210128971e-05
благодарность,7.864108210128971e-05
поцелуйте,7.864108210128971e-05
поцелую,7.864108210128971e-05
согласны,7.864108210128971e-05
суешь,7.864108210128971e-05
спешишь,7.864108210128971e-05
пошутил,7.864108210128971e-05
сулил,7.864108210128971e-05
блю,7.864108210128971e-05
восклицал,7.864108210128971e-05
перерастает,7.864108210128971e-05
причиной,7.864108210128971e-05
трудах,7.864108210128971e-05
изломал,7.864108210128971e-05
поздравляю,7.864108210128971e-05
выгонишь,7.864108210128971e-05
перескажу,7.864108210128971e-05
ищите,7.864108210128971e-05
женитесь,7.864108210128971e-05
безумцы,7.864108210128971e-05
поживаешь,7.864108210128971e-05
перепутаешь,7.864108210128971e-05
проворен,7.864108210128971e-05
поживаете,7.864108210128971e-05
незнакомым,7.864108210128971e-05
изгадил,7.864108210128971e-05
шепчут,7.864108210128971e-05
проводи,7.864108210128971e-05
фу,7.864108210128971e-05
спрошу,7.864108210128971e-05
заболел,7.864108210128971e-05
извинялся,7.864108210128971e-05
скучаешь,7.864108210128971e-05
срезала,7.864108210128971e-05
поблагодари,7.864108210128971e-05
измучишь,7.864108210128971e-05
стонал,7.864108210128971e-05
дерзкий,7.864108210128971e-05
умрешь,7.864108210128971e-05
печет,7.864108210128971e-05
свиданья,7.864108210128971e-05
умывайтесь,7.864108210128971e-05
раздувает,7.864108210128971e-05
пушкина,7.864108210128971e-05
питаться,7.864108210128971e-05
унесет,7.864108210128971e-05
теряете,7.864108210128971e-05
веселей,7.864108210128971e-05
надарит,7.864108210128971e-05
гг,7.864108210128971e-05
плачете,7.864108210128971e-05
генералу,7.864108210128971e-05
сгубило,7.864108210128971e-05
впустить,7.864108210128971e-05
дрянь,7.864108210128971e-05
путаю,7.864108210128971e-05
мучишь,7.864108210128971e-05
упираясь,7.864108210128971e-05
каковы,7.864108210128971e-05
денем,7.864108210128971e-05
съеду,7.864108210128971e-05
обедаешь,7.864108210128971e-05
нарезался,7.864108210128971e-05
обдерет,7.864108210128971e-05
подозреваете,7.864108210128971e-05
погрозила,7.864108210128971e-05
награда,7.864108210128971e-05
средств,7.864108210128971e-05
вечерком,7.864108210128971e-05
слушаешь,7.864108210128971e-05
подняли,7.864108210128971e-05
встряхну,7.864108210128971e-05
выдумываю,7.864108210128971e-05
опомнись,7.864108210128971e-05
попрекаешь,7.864108210128971e-05
горячился,7.864108210128971e-05
уснут,7.864108210128971e-05
попятился,7.864108210128971e-05
ключи,7.864108210128971e-05
окаменел,7.864108210128971e-05
промолвили,7.864108210128971e-05
наговариваешь,7.864108210128971e-05
драма,7.864108210128971e-05
доберусь,7.864108210128971e-05
упрашивал,7.864108210128971e-05
нравятся,7.864108210128971e-05
понукал,7.864108210128971e-05
женишь,7.864108210128971e-05
помогу,7.864108210128971e-05
нетвердо,7.864108210128971e-05
хвалит,7.864108210128971e-05
хвастался,7.864108210128971e-05
гадала,7.864108210128971e-05
куплена,7.864108210128971e-05
приуныл,7.864108210128971e-05
допрашивала,7.864108210128971e-05
вставай,7.864108210128971e-05
мучились,7.864108210128971e-05
поворачивается,7.864108210128971e-05
идете,7.864108210128971e-05
упрется,7.864108210128971e-05
поновее,7.864108210128971e-05
троньте,7.864108210128971e-05
пусти,7.864108210128971e-05
тс,7.864108210128971e-05
погляди,7.864108210128971e-05
каторжник,7.864108210128971e-05
удержали,7.863910625995574e-05
носила,7.862657950450196e-05
утирая,7.859512073577813e-05
одолела,7.859412662016836e-05
уходит,7.858329540453643e-05
разбудить,7.856458781445691e-05
отношений,7.856446271909395e-05
впали,7.855356467387655e-05
школа,7.852701570808218e-05
днями,7.849608509817424e-05
надеждой,7.846715777070391e-05
умилением,7.846301727711951e-05
шестого,7.845874875188604e-05
сознания,7.845830849254546e-05
замять,7.844666820378546e-05
устал,7.844459717912772e-05
стенах,7.843584576930162e-05
спешит,7.841900008206075e-05
обитатели,7.840245252308804e-05
почты,7.836398918219547e-05
ходу,7.831512138939937e-05
тираду,7.831197854914666e-05
ножи,7.830275385534521e-05
красота,7.829188439027809e-05
дыма,7.827211614247232e-05
обращения,7.827100222629342e-05
благодетельствовал,7.826097599756228e-05
злости,7.825527489073371e-05
спина,7.824943385563336e-05
парку,7.821344014766368e-05
махая,7.81951478848204e-05
примерять,7.819078790005184e-05
мельницы,7.817455599172652e-05
рассуждаешь,7.816989007196351e-05
зверя,7.815513793114867e-05
мечтаю,7.814727431185922e-05
венец,7.811338445527446e-05
приезжал,7.806693955137754e-05
взглядами,7.80636272848775e-05
девка,7.806198893340389e-05
захотят,7.805664800324026e-05
дурной,7.80299672668255e-05
учишься,7.801485349352606e-05
действительно,7.80098351142709e-05
заведение,7.799543540169093e-05
темный,7.798012699826928e-05
поселиться,7.795005254893861e-05
девушка,7.791935704435933e-05
газет,7.791413460416672e-05
распустил,7.789079056582687e-05
приходят,7.787367518879762e-05
сильные,7.783142296132519e-05
родиться,7.781097541738096e-05
замирающим,7.780173013086417e-05
придется,7.775373703087054e-05
черепки,7.775015547603112e-05
приложив,7.774072574916206e-05
тряхнул,7.771272670235094e-05
смешит,7.769630664719048e-05
дождаться,7.767377240282368e-05
сестру,7.766305575449293e-05
любуется,7.761460995976003e-05
полюблю,7.761031550902902e-05
поехала,7.757123041699404e-05
услыхал,7.753661663017029e-05
настоял,7.753238851790127e-05
выпрямляясь,7.747087052382882e-05
голосу,7.746940372359224e-05
подоспела,7.744311617270076e-05
случаях,7.74162995295902e-05
холодный,7.741473405522912e-05
передавала,7.741144920517667e-05
полов,7.739727889278493e-05
боялись,7.739507601072269e-05
нашем,7.73812818007622e-05
покачает,7.735407842558736e-05
поцеловала,7.734600857315158e-05
входя,7.733211758195146e-05
знания,7.733017820917668e-05
жажды,7.731385325608728e-05
подождет,7.731110906028721e-05
сойдешь,7.728751346503451e-05
сеет,7.72779442937127e-05
месяцев,7.725945406545834e-05
спиной,7.725783741294692e-05
посадила,7.72394087517597e-05
контракту,7.722770703812442e-05
злы,7.722301594497521e-05
сочинители,7.721993812678718e-05
томно,7.721689856360982e-05
случаю,7.720891196101842e-05
набрел,7.7198683631728e-05
грехи,7.718308008220222e-05
образу,7.717995453040894e-05
xii,7.71586661973195e-05
погрузилась,7.712227498712907e-05
вкус,7.711147400833263e-05
духу,7.708900239652724e-05
надеюсь,7.70545542344543e-05
неслись,7.704712566968314e-05
отворить,7.70404168168373e-05
поговорю,7.702752327254997e-05
павильон,7.699254115464048e-05
мохнатую,7.698890171211257e-05
решите,7.696137860446142e-05
отослал,7.695102954517725e-05
услуга,7.694283271900117e-05
велено,7.693128513577821e-05
подаст,7.692170006744914e-05
мальчишками,7.690313105793397e-05
праву,7.689114882488127e-05
рубить,7.687198708413484e-05
спеть,7.685008753815919e-05
немой,7.683515091920327e-05
причину,7.680315493676374e-05
прочее,7.678691833036932e-05
плох,7.676922320948751e-05
бабушка,7.67690002475308e-05
перейти,7.675497570100299e-05
лопнет,7.675225580633784e-05
обнялись,7.674064252144355e-05
тяжелую,7.672406863042803e-05
подвиги,7.672299125615472e-05
живем,7.669752859318993e-05
сведения,7.667957017381226e-05
отчаянно,7.666594507558048e-05
круглыми,7.664406169988998e-05
готовит,7.664262849961353e-05
стыдился,7.661999374195242e-05
статуя,7.661506693771688e-05
тянет,7.659836271114518e-05
постоял,7.659198404735793e-05
пришлют,7.657037929491913e-05
кушанье,7.657016025635545e-05
разлилась,7.656690232033024e-05
бестия,7.653454484844808e-05
всплеснув,7.650261054458693e-05
кормят,7.65010781015105e-05
дар,7.647023573708832e-05
сознавал,7.646150710186222e-05
учатся,7.646082622283011e-05
плутовка,7.64471964052307e-05
успевает,7.644151302537626e-05
позволь,7.643053779992138e-05
побежали,7.643024146000668e-05
горят,7.64148455631211e-05
жмут,7.639981312442415e-05
праздников,7.635957325293714e-05
варенья,7.633009459204682e-05
повадился,7.63210231827472e-05
мостик,7.631925831673783e-05
рассказа,7.630704686676473e-05
трубку,7.630671281635863e-05
автор,7.626817700831257e-05
поблекли,7.626445187707021e-05
покрывало,7.625492995833407e-05
бредила,7.624385879627679e-05
прошлом,7.623038382070296e-05
приезжайте,7.620303412705237e-05
открылась,7.619067949090273e-05
упала,7.618365655903922e-05
останавливался,7.617660606439619e-05
гостиная,7.616695659126038e-05
завтрак,7.612280948063294e-05
апатии,7.610602351323531e-05
волноваться,7.609462764087275e-05
гладко,7.60731761782475e-05
досады,7.606813706374058e-05
избежать,7.606775100811495e-05
куче,7.605993282346967e-05
полотенце,7.604635825059784e-05
семейное,7.603394834934466e-05
пустой,7.602200205575064e-05
растолковать,7.599916015876807e-05
поклоном,7.596911699951456e-05
проживете,7.595458971606893e-05
городской,7.592434427495558e-05
разочарования,7.592049931574042e-05
ножки,7.59032967279376e-05
морскую,7.590253379721766e-05
обратить,7.590076631873029e-05
прямого,7.589774642353387e-05
полежать,7.586861428567034e-05
бумаг,7.586744218049785e-05
носили,7.586064973097766e-05
ладони,7.585124435917629e-05
избу,7.580105035822427e-05
ведут,7.579890468999914e-05
провести,7.579223489993305e-05
ногам,7.57898965018867e-05
сарай,7.57792821295725e-05
проведать,7.576052237044436e-05
попалась,7.575540044948108e-05
второго,7.575257559429608e-05
рассердился,7.572916687913415e-05
послан,7.572908593088531e-05
мелькнет,7.572818874790671e-05
мерно,7.572544626418817e-05
кладя,7.571531656776518e-05
представлял,7.569725461418948e-05
разразился,7.5689617660065e-05
водой,7.568665431712794e-05
биться,7.568305931798099e-05
соберется,7.568200775115415e-05
разглядеть,7.566842700390911e-05
отпуск,7.566713894699508e-05
возвращался,7.565260577355102e-05
изжога,7.565180931298044e-05
мучишься,7.565158594447873e-05
прижал,7.56369297378151e-05
назначила,7.559906917255148e-05
времен,7.557530123329419e-05
закрыты,7.556858619950555e-05
останавливаясь,7.553124007635157e-05
смела,7.549507417301492e-05
мечтатель,7.5494883272125e-05
краснеешь,7.546078673944658e-05
подхватили,7.545808014850702e-05
торчит,7.543971796334287e-05
общественной,7.543378954885099e-05
этажерки,7.542477681688721e-05
деревьям,7.541415809343128e-05
переговорили,7.540881081752153e-05
мягкий,7.53918328893003e-05
дышу,7.538799158720907e-05
синевой,7.536275070031978e-05
вызвать,7.535936230355195e-05
месяце,7.535899018884679e-05
шагами,7.535262582554126e-05
стакана,7.531308890167128e-05
искра,7.53068545272389e-05
льдом,7.529414647879665e-05
родные,7.528917912595321e-05
обоим,7.527140620631474e-05
услышите,7.523908138412274e-05
жажду,7.522710315114491e-05
вдумываясь,7.522256438445022e-05
средствах,7.513469977952753e-05
верна,7.51096001155068e-05
смущения,7.510524693330852e-05
видано,7.510043485307017e-05
честь,7.509568119860029e-05
вызвало,7.508509495770227e-05
пожаловать,7.506371356672244e-05
наклонил,7.505871865995469e-05
способен,7.502684189201077e-05
рубашке,7.502469824167671e-05
фейерверк,7.501969741753454e-05
девушки,7.500966230178638e-05
посудите,7.499655728840433e-05
пропало,7.498305147850329e-05
разбрелись,7.497089925846086e-05
отыскать,7.494393516460393e-05
